timestamp,device_id,channel,value,unit,quality,sequence_number
1700000001.961000,sim-pump-01,vibration_x,0.415005,g,GOOD,1961
1700000001.962000,sim-pump-01,vibration_x,0.578895,g,GOOD,1962
1700000001.963000,sim-pump-01,vibration_x,0.900199,g,GOOD,1963
1700000001.964000,sim-pump-01,vibration_x,1.061867,g,GOOD,1964
1700000001.965000,sim-pump-01,vibration_x,1.123542,g,GOOD,1965
1700000001.966000,sim-pump-01,vibration_x,1.181801,g,GOOD,1966
1700000001.967000,sim-pump-01,vibration_x,1.193131,g,GOOD,1967
1700000001.968000,sim-pump-01,vibration_x,1.155490,g,GOOD,1968
1700000001.969000,sim-pump-01,vibration_x,1.032845,g,GOOD,1969
1700000001.970000,sim-pump-01,vibration_x,0.786631,g,GOOD,1970
1700000001.971000,sim-pump-01,vibration_x,0.717214,g,GOOD,1971
1700000001.972000,sim-pump-01,vibration_x,0.637060,g,GOOD,1972
1700000001.973000,sim-pump-01,vibration_x,0.602779,g,GOOD,1973
1700000001.974000,sim-pump-01,vibration_x,0.519245,g,GOOD,1974
1700000001.975000,sim-pump-01,vibration_x,0.377818,g,GOOD,1975
1700000001.976000,sim-pump-01,vibration_x,0.380582,g,GOOD,1976
1700000001.977000,sim-pump-01,vibration_x,0.282734,g,GOOD,1977
1700000001.978000,sim-pump-01,vibration_x,0.239191,g,GOOD,1978
1700000001.979000,sim-pump-01,vibration_x,0.140226,g,GOOD,1979
1700000001.980000,sim-pump-01,vibration_x,-0.030336,g,GOOD,1980
1700000001.981000,sim-pump-01,vibration_x,-0.038671,g,GOOD,1981
1700000001.982000,sim-pump-01,vibration_x,-0.284017,g,GOOD,1982
1700000001.983000,sim-pump-01,vibration_x,-0.286666,g,GOOD,1983
1700000001.984000,sim-pump-01,vibration_x,-0.445088,g,GOOD,1984
1700000001.985000,sim-pump-01,vibration_x,-0.466959,g,GOOD,1985
1700000001.986000,sim-pump-01,vibration_x,-0.369606,g,GOOD,1986
1700000001.987000,sim-pump-01,vibration_x,-0.547328,g,GOOD,1987
1700000001.988000,sim-pump-01,vibration_x,-0.596925,g,GOOD,1988
1700000001.989000,sim-pump-01,vibration_x,-0.735582,g,GOOD,1989
1700000001.990000,sim-pump-01,vibration_x,-0.875880,g,GOOD,1990
1700000001.991000,sim-pump-01,vibration_x,-1.045751,g,GOOD,1991
1700000001.992000,sim-pump-01,vibration_x,-1.110446,g,GOOD,1992
1700000001.993000,sim-pump-01,vibration_x,-1.209798,g,GOOD,1993
1700000001.994000,sim-pump-01,vibration_x,-1.263655,g,GOOD,1994
1700000001.995000,sim-pump-01,vibration_x,-1.265932,g,GOOD,1995
1700000001.996000,sim-pump-01,vibration_x,-1.201553,g,GOOD,1996
1700000001.997000,sim-pump-01,vibration_x,-1.007764,g,GOOD,1997
1700000001.998000,sim-pump-01,vibration_x,-0.682781,g,GOOD,1998
1700000001.999000,sim-pump-01,vibration_x,-0.329441,g,GOOD,1999
1700000002.000000,sim-pump-01,vibration_x,0.013217,g,GOOD,2000
1700000002.001000,sim-pump-01,vibration_x,0.307936,g,GOOD,2001
1700000002.002000,sim-pump-01,vibration_x,0.690501,g,GOOD,2002
1700000002.003000,sim-pump-01,vibration_x,0.930425,g,GOOD,2003
1700000002.004000,sim-pump-01,vibration_x,1.142755,g,GOOD,2004
1700000002.005000,sim-pump-01,vibration_x,1.268288,g,GOOD,2005
1700000002.006000,sim-pump-01,vibration_x,1.321550,g,GOOD,2006
1700000002.007000,sim-pump-01,vibration_x,1.187351,g,GOOD,2007
1700000002.008000,sim-pump-01,vibration_x,1.042220,g,GOOD,2008
1700000002.009000,sim-pump-01,vibration_x,1.038232,g,GOOD,2009
1700000002.010000,sim-pump-01,vibration_x,0.842363,g,GOOD,2010
1700000002.011000,sim-pump-01,vibration_x,0.751187,g,GOOD,2011
1700000002.012000,sim-pump-01,vibration_x,0.658131,g,GOOD,2012
1700000002.013000,sim-pump-01,vibration_x,0.656710,g,GOOD,2013
1700000002.014000,sim-pump-01,vibration_x,0.464633,g,GOOD,2014
1700000002.015000,sim-pump-01,vibration_x,0.410810,g,GOOD,2015
1700000002.016000,sim-pump-01,vibration_x,0.380887,g,GOOD,2016
1700000002.017000,sim-pump-01,vibration_x,0.282195,g,GOOD,2017
1700000002.018000,sim-pump-01,vibration_x,0.251241,g,GOOD,2018
1700000002.019000,sim-pump-01,vibration_x,0.091012,g,GOOD,2019
1700000002.020000,sim-pump-01,vibration_x,-0.018256,g,GOOD,2020
1700000002.021000,sim-pump-01,vibration_x,-0.120025,g,GOOD,2021
1700000002.022000,sim-pump-01,vibration_x,-0.234125,g,GOOD,2022
1700000002.023000,sim-pump-01,vibration_x,-0.290685,g,GOOD,2023
1700000002.024000,sim-pump-01,vibration_x,-0.371211,g,GOOD,2024
1700000002.025000,sim-pump-01,vibration_x,-0.444767,g,GOOD,2025
1700000002.026000,sim-pump-01,vibration_x,-0.524496,g,GOOD,2026
1700000002.027000,sim-pump-01,vibration_x,-0.530508,g,GOOD,2027
1700000002.028000,sim-pump-01,vibration_x,-0.614997,g,GOOD,2028
1700000002.029000,sim-pump-01,vibration_x,-0.738516,g,GOOD,2029
1700000002.030000,sim-pump-01,vibration_x,-0.864132,g,GOOD,2030
1700000002.031000,sim-pump-01,vibration_x,-0.991456,g,GOOD,2031
1700000002.032000,sim-pump-01,vibration_x,-1.168131,g,GOOD,2032
1700000002.033000,sim-pump-01,vibration_x,-1.155424,g,GOOD,2033
1700000002.034000,sim-pump-01,vibration_x,-1.171009,g,GOOD,2034
1700000002.035000,sim-pump-01,vibration_x,-1.274581,g,GOOD,2035
1700000002.036000,sim-pump-01,vibration_x,-1.010226,g,GOOD,2036
1700000002.037000,sim-pump-01,vibration_x,-0.957173,g,GOOD,2037
1700000002.038000,sim-pump-01,vibration_x,-0.737810,g,GOOD,2038
1700000002.039000,sim-pump-01,vibration_x,-0.316770,g,GOOD,2039
1700000002.040000,sim-pump-01,vibration_x,0.053310,g,GOOD,2040
1700000002.041000,sim-pump-01,vibration_x,0.362703,g,GOOD,2041
1700000002.042000,sim-pump-01,vibration_x,0.725943,g,GOOD,2042
1700000002.043000,sim-pump-01,vibration_x,1.005661,g,GOOD,2043
1700000002.044000,sim-pump-01,vibration_x,1.120154,g,GOOD,2044
1700000002.045000,sim-pump-01,vibration_x,1.253019,g,GOOD,2045
1700000002.046000,sim-pump-01,vibration_x,1.236405,g,GOOD,2046
1700000002.047000,sim-pump-01,vibration_x,1.223900,g,GOOD,2047
1700000002.048000,sim-pump-01,vibration_x,1.100382,g,GOOD,2048
1700000002.049000,sim-pump-01,vibration_x,0.973232,g,GOOD,2049
1700000002.050000,sim-pump-01,vibration_x,0.805716,g,GOOD,2050
1700000002.051000,sim-pump-01,vibration_x,0.759247,g,GOOD,2051
1700000002.052000,sim-pump-01,vibration_x,0.661667,g,GOOD,2052
1700000002.053000,sim-pump-01,vibration_x,0.640502,g,GOOD,2053
1700000002.054000,sim-pump-01,vibration_x,0.434203,g,GOOD,2054
1700000002.055000,sim-pump-01,vibration_x,0.409343,g,GOOD,2055
1700000002.056000,sim-pump-01,vibration_x,0.293331,g,GOOD,2056
1700000002.057000,sim-pump-01,vibration_x,0.193286,g,GOOD,2057
1700000002.058000,sim-pump-01,vibration_x,0.235417,g,GOOD,2058
1700000002.059000,sim-pump-01,vibration_x,0.077347,g,GOOD,2059
1700000002.060000,sim-pump-01,vibration_x,0.005393,g,GOOD,2060
1700000002.061000,sim-pump-01,vibration_x,-0.118900,g,GOOD,2061
1700000002.062000,sim-pump-01,vibration_x,-0.232232,g,GOOD,2062
1700000002.063000,sim-pump-01,vibration_x,-0.308761,g,GOOD,2063
1700000002.064000,sim-pump-01,vibration_x,-0.380848,g,GOOD,2064
1700000002.065000,sim-pump-01,vibration_x,-0.382488,g,GOOD,2065
1700000002.066000,sim-pump-01,vibration_x,-0.435829,g,GOOD,2066
1700000002.067000,sim-pump-01,vibration_x,-0.573516,g,GOOD,2067
1700000002.068000,sim-pump-01,vibration_x,-0.650413,g,GOOD,2068
1700000002.069000,sim-pump-01,vibration_x,-0.751975,g,GOOD,2069
1700000002.070000,sim-pump-01,vibration_x,-0.852801,g,GOOD,2070
1700000002.071000,sim-pump-01,vibration_x,-1.006182,g,GOOD,2071
1700000002.072000,sim-pump-01,vibration_x,-1.044202,g,GOOD,2072
1700000002.073000,sim-pump-01,vibration_x,-1.150212,g,GOOD,2073
1700000002.074000,sim-pump-01,vibration_x,-1.262913,g,GOOD,2074
1700000002.075000,sim-pump-01,vibration_x,-1.224518,g,GOOD,2075
1700000002.076000,sim-pump-01,vibration_x,-1.159853,g,GOOD,2076
1700000002.077000,sim-pump-01,vibration_x,-0.896771,g,GOOD,2077
1700000002.078000,sim-pump-01,vibration_x,-0.630148,g,GOOD,2078
1700000002.079000,sim-pump-01,vibration_x,-0.431013,g,GOOD,2079
1700000002.080000,sim-pump-01,vibration_x,0.023201,g,GOOD,2080
1700000002.081000,sim-pump-01,vibration_x,0.406670,g,GOOD,2081
1700000002.082000,sim-pump-01,vibration_x,0.660433,g,GOOD,2082
1700000002.083000,sim-pump-01,vibration_x,0.894798,g,GOOD,2083
1700000002.084000,sim-pump-01,vibration_x,1.067933,g,GOOD,2084
1700000002.085000,sim-pump-01,vibration_x,1.270939,g,GOOD,2085
1700000002.086000,sim-pump-01,vibration_x,1.174450,g,GOOD,2086
1700000002.087000,sim-pump-01,vibration_x,1.183923,g,GOOD,2087
1700000002.088000,sim-pump-01,vibration_x,1.162560,g,GOOD,2088
1700000002.089000,sim-pump-01,vibration_x,1.061758,g,GOOD,2089
1700000002.090000,sim-pump-01,vibration_x,0.837987,g,GOOD,2090
1700000002.091000,sim-pump-01,vibration_x,0.642510,g,GOOD,2091
1700000002.092000,sim-pump-01,vibration_x,0.646352,g,GOOD,2092
1700000002.093000,sim-pump-01,vibration_x,0.548987,g,GOOD,2093
1700000002.094000,sim-pump-01,vibration_x,0.338620,g,GOOD,2094
1700000002.095000,sim-pump-01,vibration_x,0.421061,g,GOOD,2095
1700000002.096000,sim-pump-01,vibration_x,0.372413,g,GOOD,2096
1700000002.097000,sim-pump-01,vibration_x,0.279684,g,GOOD,2097
1700000002.098000,sim-pump-01,vibration_x,0.220972,g,GOOD,2098
1700000002.099000,sim-pump-01,vibration_x,0.123101,g,GOOD,2099
1700000002.100000,sim-pump-01,vibration_x,-0.037717,g,GOOD,2100
1700000002.101000,sim-pump-01,vibration_x,-0.134121,g,GOOD,2101
1700000002.102000,sim-pump-01,vibration_x,-0.183114,g,GOOD,2102
1700000002.103000,sim-pump-01,vibration_x,-0.193072,g,GOOD,2103
1700000002.104000,sim-pump-01,vibration_x,-0.385480,g,GOOD,2104
1700000002.105000,sim-pump-01,vibration_x,-0.308541,g,GOOD,2105
1700000002.106000,sim-pump-01,vibration_x,-0.513747,g,GOOD,2106
1700000002.107000,sim-pump-01,vibration_x,-0.507367,g,GOOD,2107
1700000002.108000,sim-pump-01,vibration_x,-0.568989,g,GOOD,2108
1700000002.109000,sim-pump-01,vibration_x,-0.738878,g,GOOD,2109
1700000002.110000,sim-pump-01,vibration_x,-0.852453,g,GOOD,2110
1700000002.111000,sim-pump-01,vibration_x,-1.055072,g,GOOD,2111
1700000002.112000,sim-pump-01,vibration_x,-1.109449,g,GOOD,2112
1700000002.113000,sim-pump-01,vibration_x,-1.112364,g,GOOD,2113
1700000002.114000,sim-pump-01,vibration_x,-1.141325,g,GOOD,2114
1700000002.115000,sim-pump-01,vibration_x,-1.148171,g,GOOD,2115
1700000002.116000,sim-pump-01,vibration_x,-1.025994,g,GOOD,2116
1700000002.117000,sim-pump-01,vibration_x,-0.904330,g,GOOD,2117
1700000002.118000,sim-pump-01,vibration_x,-0.723615,g,GOOD,2118
1700000002.119000,sim-pump-01,vibration_x,-0.389261,g,GOOD,2119
1700000002.120000,sim-pump-01,vibration_x,0.025822,g,GOOD,2120
1700000002.121000,sim-pump-01,vibration_x,0.380197,g,GOOD,2121
1700000002.122000,sim-pump-01,vibration_x,0.779597,g,GOOD,2122
1700000002.123000,sim-pump-01,vibration_x,0.941209,g,GOOD,2123
1700000002.124000,sim-pump-01,vibration_x,1.106651,g,GOOD,2124
1700000002.125000,sim-pump-01,vibration_x,1.253363,g,GOOD,2125
1700000002.126000,sim-pump-01,vibration_x,1.245402,g,GOOD,2126
1700000002.127000,sim-pump-01,vibration_x,1.236565,g,GOOD,2127
1700000002.128000,sim-pump-01,vibration_x,1.025777,g,GOOD,2128
1700000002.129000,sim-pump-01,vibration_x,0.958293,g,GOOD,2129
1700000002.130000,sim-pump-01,vibration_x,0.859608,g,GOOD,2130
1700000002.131000,sim-pump-01,vibration_x,0.694786,g,GOOD,2131
1700000002.132000,sim-pump-01,vibration_x,0.648324,g,GOOD,2132
1700000002.133000,sim-pump-01,vibration_x,0.561493,g,GOOD,2133
1700000002.134000,sim-pump-01,vibration_x,0.456700,g,GOOD,2134
1700000002.135000,sim-pump-01,vibration_x,0.387324,g,GOOD,2135
1700000002.136000,sim-pump-01,vibration_x,0.338705,g,GOOD,2136
1700000002.137000,sim-pump-01,vibration_x,0.297849,g,GOOD,2137
1700000002.138000,sim-pump-01,vibration_x,0.168185,g,GOOD,2138
1700000002.139000,sim-pump-01,vibration_x,0.003522,g,GOOD,2139
1700000002.140000,sim-pump-01,vibration_x,0.015288,g,GOOD,2140
1700000002.141000,sim-pump-01,vibration_x,-0.170354,g,GOOD,2141
1700000002.142000,sim-pump-01,vibration_x,-0.143603,g,GOOD,2142
1700000002.143000,sim-pump-01,vibration_x,-0.140728,g,GOOD,2143
1700000002.144000,sim-pump-01,vibration_x,-0.398723,g,GOOD,2144
1700000002.145000,sim-pump-01,vibration_x,-0.319077,g,GOOD,2145
1700000002.146000,sim-pump-01,vibration_x,-0.460207,g,GOOD,2146
1700000002.147000,sim-pump-01,vibration_x,-0.546533,g,GOOD,2147
1700000002.148000,sim-pump-01,vibration_x,-0.674966,g,GOOD,2148
1700000002.149000,sim-pump-01,vibration_x,-0.682961,g,GOOD,2149
1700000002.150000,sim-pump-01,vibration_x,-0.838728,g,GOOD,2150
1700000002.151000,sim-pump-01,vibration_x,-0.966497,g,GOOD,2151
1700000002.152000,sim-pump-01,vibration_x,-1.086136,g,GOOD,2152
1700000002.153000,sim-pump-01,vibration_x,-1.198119,g,GOOD,2153
1700000002.154000,sim-pump-01,vibration_x,-1.237103,g,GOOD,2154
1700000002.155000,sim-pump-01,vibration_x,-1.152137,g,GOOD,2155
1700000002.156000,sim-pump-01,vibration_x,-1.140431,g,GOOD,2156
1700000002.157000,sim-pump-01,vibration_x,-1.002148,g,GOOD,2157
1700000002.158000,sim-pump-01,vibration_x,-0.670547,g,GOOD,2158
1700000002.159000,sim-pump-01,vibration_x,-0.337595,g,GOOD,2159
1700000002.160000,sim-pump-01,vibration_x,0.013692,g,GOOD,2160
1700000002.161000,sim-pump-01,vibration_x,0.411569,g,GOOD,2161
1700000002.162000,sim-pump-01,vibration_x,0.676932,g,GOOD,2162
1700000002.163000,sim-pump-01,vibration_x,0.842010,g,GOOD,2163
1700000002.164000,sim-pump-01,vibration_x,1.039537,g,GOOD,2164
1700000002.165000,sim-pump-01,vibration_x,1.302695,g,GOOD,2165
1700000002.166000,sim-pump-01,vibration_x,1.227396,g,GOOD,2166
1700000002.167000,sim-pump-01,vibration_x,1.173127,g,GOOD,2167
1700000002.168000,sim-pump-01,vibration_x,1.059619,g,GOOD,2168
1700000002.169000,sim-pump-01,vibration_x,1.010509,g,GOOD,2169
1700000002.170000,sim-pump-01,vibration_x,0.784809,g,GOOD,2170
1700000002.171000,sim-pump-01,vibration_x,0.719263,g,GOOD,2171
1700000002.172000,sim-pump-01,vibration_x,0.615175,g,GOOD,2172
1700000002.173000,sim-pump-01,vibration_x,0.540399,g,GOOD,2173
1700000002.174000,sim-pump-01,vibration_x,0.452246,g,GOOD,2174
1700000002.175000,sim-pump-01,vibration_x,0.430890,g,GOOD,2175
1700000002.176000,sim-pump-01,vibration_x,0.397667,g,GOOD,2176
1700000002.177000,sim-pump-01,vibration_x,0.283640,g,GOOD,2177
1700000002.178000,sim-pump-01,vibration_x,0.292141,g,GOOD,2178
1700000002.179000,sim-pump-01,vibration_x,0.182701,g,GOOD,2179
1700000002.180000,sim-pump-01,vibration_x,-0.028000,g,GOOD,2180
1700000002.181000,sim-pump-01,vibration_x,-0.055822,g,GOOD,2181
1700000002.182000,sim-pump-01,vibration_x,-0.134074,g,GOOD,2182
1700000002.183000,sim-pump-01,vibration_x,-0.434145,g,GOOD,2183
1700000002.184000,sim-pump-01,vibration_x,-0.396708,g,GOOD,2184
1700000002.185000,sim-pump-01,vibration_x,-0.310697,g,GOOD,2185
1700000002.186000,sim-pump-01,vibration_x,-0.461253,g,GOOD,2186
1700000002.187000,sim-pump-01,vibration_x,-0.563098,g,GOOD,2187
1700000002.188000,sim-pump-01,vibration_x,-0.577994,g,GOOD,2188
1700000002.189000,sim-pump-01,vibration_x,-0.800842,g,GOOD,2189
1700000002.190000,sim-pump-01,vibration_x,-0.908732,g,GOOD,2190
1700000002.191000,sim-pump-01,vibration_x,-0.968319,g,GOOD,2191
1700000002.192000,sim-pump-01,vibration_x,-1.071417,g,GOOD,2192
1700000002.193000,sim-pump-01,vibration_x,-1.203478,g,GOOD,2193
1700000002.194000,sim-pump-01,vibration_x,-1.181887,g,GOOD,2194
1700000002.195000,sim-pump-01,vibration_x,-1.227790,g,GOOD,2195
1700000002.196000,sim-pump-01,vibration_x,-1.110256,g,GOOD,2196
1700000002.197000,sim-pump-01,vibration_x,-0.972803,g,GOOD,2197
1700000002.198000,sim-pump-01,vibration_x,-0.686238,g,GOOD,2198
1700000002.199000,sim-pump-01,vibration_x,-0.374040,g,GOOD,2199
1700000002.200000,sim-pump-01,vibration_x,0.050255,g,GOOD,2200
1700000002.201000,sim-pump-01,vibration_x,0.335574,g,GOOD,2201
1700000002.202000,sim-pump-01,vibration_x,0.619379,g,GOOD,2202
1700000002.203000,sim-pump-01,vibration_x,0.829016,g,GOOD,2203
1700000002.204000,sim-pump-01,vibration_x,1.141750,g,GOOD,2204
1700000002.205000,sim-pump-01,vibration_x,1.217307,g,GOOD,2205
1700000002.206000,sim-pump-01,vibration_x,1.303402,g,GOOD,2206
1700000002.207000,sim-pump-01,vibration_x,1.165629,g,GOOD,2207
1700000002.208000,sim-pump-01,vibration_x,1.076555,g,GOOD,2208
1700000002.209000,sim-pump-01,vibration_x,0.956811,g,GOOD,2209
1700000002.210000,sim-pump-01,vibration_x,0.857810,g,GOOD,2210
1700000002.211000,sim-pump-01,vibration_x,0.665825,g,GOOD,2211
1700000002.212000,sim-pump-01,vibration_x,0.588122,g,GOOD,2212
1700000002.213000,sim-pump-01,vibration_x,0.398288,g,GOOD,2213
1700000002.214000,sim-pump-01,vibration_x,0.431811,g,GOOD,2214
1700000002.215000,sim-pump-01,vibration_x,0.399314,g,GOOD,2215
1700000002.216000,sim-pump-01,vibration_x,0.310132,g,GOOD,2216
1700000002.217000,sim-pump-01,vibration_x,0.242716,g,GOOD,2217
1700000002.218000,sim-pump-01,vibration_x,0.169393,g,GOOD,2218
1700000002.219000,sim-pump-01,vibration_x,-0.019535,g,GOOD,2219
1700000002.220000,sim-pump-01,vibration_x,-0.002757,g,GOOD,2220
1700000002.221000,sim-pump-01,vibration_x,-0.039888,g,GOOD,2221
1700000002.222000,sim-pump-01,vibration_x,-0.256623,g,GOOD,2222
1700000002.223000,sim-pump-01,vibration_x,-0.298780,g,GOOD,2223
1700000002.224000,sim-pump-01,vibration_x,-0.348079,g,GOOD,2224
1700000002.225000,sim-pump-01,vibration_x,-0.437952,g,GOOD,2225
1700000002.226000,sim-pump-01,vibration_x,-0.524222,g,GOOD,2226
1700000002.227000,sim-pump-01,vibration_x,-0.526186,g,GOOD,2227
1700000002.228000,sim-pump-01,vibration_x,-0.696923,g,GOOD,2228
1700000002.229000,sim-pump-01,vibration_x,-0.684944,g,GOOD,2229
1700000002.230000,sim-pump-01,vibration_x,-0.901524,g,GOOD,2230
1700000002.231000,sim-pump-01,vibration_x,-0.864055,g,GOOD,2231
1700000002.232000,sim-pump-01,vibration_x,-1.217865,g,GOOD,2232
1700000002.233000,sim-pump-01,vibration_x,-1.216565,g,GOOD,2233
1700000002.234000,sim-pump-01,vibration_x,-1.279805,g,GOOD,2234
1700000002.235000,sim-pump-01,vibration_x,-1.199236,g,GOOD,2235
1700000002.236000,sim-pump-01,vibration_x,-1.090703,g,GOOD,2236
1700000002.237000,sim-pump-01,vibration_x,-0.943181,g,GOOD,2237
1700000002.238000,sim-pump-01,vibration_x,-0.618391,g,GOOD,2238
1700000002.239000,sim-pump-01,vibration_x,-0.358061,g,GOOD,2239
1700000002.240000,sim-pump-01,vibration_x,-0.082293,g,GOOD,2240
1700000002.241000,sim-pump-01,vibration_x,0.407131,g,GOOD,2241
1700000002.242000,sim-pump-01,vibration_x,0.653418,g,GOOD,2242
1700000002.243000,sim-pump-01,vibration_x,1.013776,g,GOOD,2243
1700000002.244000,sim-pump-01,vibration_x,1.091955,g,GOOD,2244
1700000002.245000,sim-pump-01,vibration_x,1.244119,g,GOOD,2245
1700000002.246000,sim-pump-01,vibration_x,1.297331,g,GOOD,2246
1700000002.247000,sim-pump-01,vibration_x,1.143247,g,GOOD,2247
1700000002.248000,sim-pump-01,vibration_x,1.057419,g,GOOD,2248
1700000002.249000,sim-pump-01,vibration_x,0.937772,g,GOOD,2249
1700000002.250000,sim-pump-01,vibration_x,0.815442,g,GOOD,2250
1700000002.251000,sim-pump-01,vibration_x,0.744332,g,GOOD,2251
1700000002.252000,sim-pump-01,vibration_x,0.701810,g,GOOD,2252
1700000002.253000,sim-pump-01,vibration_x,0.487545,g,GOOD,2253
1700000002.254000,sim-pump-01,vibration_x,0.585116,g,GOOD,2254
1700000002.255000,sim-pump-01,vibration_x,0.276823,g,GOOD,2255
1700000002.256000,sim-pump-01,vibration_x,0.369389,g,GOOD,2256
1700000002.257000,sim-pump-01,vibration_x,0.327309,g,GOOD,2257
1700000002.258000,sim-pump-01,vibration_x,0.176346,g,GOOD,2258
1700000002.259000,sim-pump-01,vibration_x,0.169983,g,GOOD,2259
1700000002.260000,sim-pump-01,vibration_x,-0.040549,g,GOOD,2260
1700000002.261000,sim-pump-01,vibration_x,-0.092643,g,GOOD,2261
1700000002.262000,sim-pump-01,vibration_x,-0.212315,g,GOOD,2262
1700000002.263000,sim-pump-01,vibration_x,-0.273753,g,GOOD,2263
1700000002.264000,sim-pump-01,vibration_x,-0.424376,g,GOOD,2264
1700000002.265000,sim-pump-01,vibration_x,-0.472949,g,GOOD,2265
1700000002.266000,sim-pump-01,vibration_x,-0.490450,g,GOOD,2266
1700000002.267000,sim-pump-01,vibration_x,-0.488805,g,GOOD,2267
1700000002.268000,sim-pump-01,vibration_x,-0.671833,g,GOOD,2268
1700000002.269000,sim-pump-01,vibration_x,-0.710992,g,GOOD,2269
1700000002.270000,sim-pump-01,vibration_x,-0.812762,g,GOOD,2270
1700000002.271000,sim-pump-01,vibration_x,-1.010539,g,GOOD,2271
1700000002.272000,sim-pump-01,vibration_x,-1.172543,g,GOOD,2272
1700000002.273000,sim-pump-01,vibration_x,-1.234177,g,GOOD,2273
1700000002.274000,sim-pump-01,vibration_x,-1.213033,g,GOOD,2274
1700000002.275000,sim-pump-01,vibration_x,-1.176539,g,GOOD,2275
1700000002.276000,sim-pump-01,vibration_x,-1.119974,g,GOOD,2276
1700000002.277000,sim-pump-01,vibration_x,-0.873948,g,GOOD,2277
1700000002.278000,sim-pump-01,vibration_x,-0.619907,g,GOOD,2278
1700000002.279000,sim-pump-01,vibration_x,-0.256820,g,GOOD,2279
1700000002.280000,sim-pump-01,vibration_x,0.061408,g,GOOD,2280
1700000002.281000,sim-pump-01,vibration_x,0.285594,g,GOOD,2281
1700000002.282000,sim-pump-01,vibration_x,0.640869,g,GOOD,2282
1700000002.283000,sim-pump-01,vibration_x,0.878030,g,GOOD,2283
1700000002.284000,sim-pump-01,vibration_x,1.105317,g,GOOD,2284
1700000002.285000,sim-pump-01,vibration_x,1.341985,g,GOOD,2285
1700000002.286000,sim-pump-01,vibration_x,1.282809,g,GOOD,2286
1700000002.287000,sim-pump-01,vibration_x,1.217850,g,GOOD,2287
1700000002.288000,sim-pump-01,vibration_x,1.149012,g,GOOD,2288
1700000002.289000,sim-pump-01,vibration_x,0.979213,g,GOOD,2289
1700000002.290000,sim-pump-01,vibration_x,0.931774,g,GOOD,2290
1700000002.291000,sim-pump-01,vibration_x,0.681156,g,GOOD,2291
1700000002.292000,sim-pump-01,vibration_x,0.552696,g,GOOD,2292
1700000002.293000,sim-pump-01,vibration_x,0.659432,g,GOOD,2293
1700000002.294000,sim-pump-01,vibration_x,0.540665,g,GOOD,2294
1700000002.295000,sim-pump-01,vibration_x,0.395014,g,GOOD,2295
1700000002.296000,sim-pump-01,vibration_x,0.353014,g,GOOD,2296
1700000002.297000,sim-pump-01,vibration_x,0.340005,g,GOOD,2297
1700000002.298000,sim-pump-01,vibration_x,0.202191,g,GOOD,2298
1700000002.299000,sim-pump-01,vibration_x,0.078913,g,GOOD,2299
1700000002.300000,sim-pump-01,vibration_x,-0.001532,g,GOOD,2300
1700000002.301000,sim-pump-01,vibration_x,-0.012098,g,GOOD,2301
1700000002.302000,sim-pump-01,vibration_x,-0.163995,g,GOOD,2302
1700000002.303000,sim-pump-01,vibration_x,-0.231946,g,GOOD,2303
1700000002.304000,sim-pump-01,vibration_x,-0.324739,g,GOOD,2304
1700000002.305000,sim-pump-01,vibration_x,-0.451640,g,GOOD,2305
1700000002.306000,sim-pump-01,vibration_x,-0.457721,g,GOOD,2306
1700000002.307000,sim-pump-01,vibration_x,-0.556138,g,GOOD,2307
1700000002.308000,sim-pump-01,vibration_x,-0.577634,g,GOOD,2308
1700000002.309000,sim-pump-01,vibration_x,-0.733859,g,GOOD,2309
1700000002.310000,sim-pump-01,vibration_x,-0.815366,g,GOOD,2310
1700000002.311000,sim-pump-01,vibration_x,-0.988579,g,GOOD,2311
1700000002.312000,sim-pump-01,vibration_x,-1.066067,g,GOOD,2312
1700000002.313000,sim-pump-01,vibration_x,-1.194561,g,GOOD,2313
1700000002.314000,sim-pump-01,vibration_x,-1.170218,g,GOOD,2314
1700000002.315000,sim-pump-01,vibration_x,-1.149272,g,GOOD,2315
1700000002.316000,sim-pump-01,vibration_x,-0.991225,g,GOOD,2316
1700000002.317000,sim-pump-01,vibration_x,-0.914232,g,GOOD,2317
1700000002.318000,sim-pump-01,vibration_x,-0.671948,g,GOOD,2318
1700000002.319000,sim-pump-01,vibration_x,-0.310657,g,GOOD,2319
1700000002.320000,sim-pump-01,vibration_x,0.126511,g,GOOD,2320
1700000002.321000,sim-pump-01,vibration_x,0.318909,g,GOOD,2321
1700000002.322000,sim-pump-01,vibration_x,0.643920,g,GOOD,2322
1700000002.323000,sim-pump-01,vibration_x,0.872639,g,GOOD,2323
1700000002.324000,sim-pump-01,vibration_x,1.080165,g,GOOD,2324
1700000002.325000,sim-pump-01,vibration_x,1.294306,g,GOOD,2325
1700000002.326000,sim-pump-01,vibration_x,1.200937,g,GOOD,2326
1700000002.327000,sim-pump-01,vibration_x,1.190083,g,GOOD,2327
1700000002.328000,sim-pump-01,vibration_x,1.091456,g,GOOD,2328
1700000002.329000,sim-pump-01,vibration_x,1.009195,g,GOOD,2329
1700000002.330000,sim-pump-01,vibration_x,0.840144,g,GOOD,2330
1700000002.331000,sim-pump-01,vibration_x,0.751048,g,GOOD,2331
1700000002.332000,sim-pump-01,vibration_x,0.739310,g,GOOD,2332
